"","pgID","interpChr","interpOrd","og","repGene","genome","chr","start","end","hap1","salicifolius","hap2","region"
"8794",43819,"A4",32872,2524,"NChap1_final_00032872","hap1","A4",35183754,35185890,"NChap1_final_00032872","R_salicifolius_00000217","NChap2_final_00027352","A4"
"8795",43835,"A4",32883,2535,"NChap1_final_00032883","hap1","A4",35459130,35461088,"NChap1_final_00032883","R_salicifolius_00000224","NChap2_final_00027346","A4"
"8796",43836,"A4",32884,2536,"NChap1_final_00032884","hap1","A4",35474951,35480298,"NChap1_final_00032884","R_salicifolius_00000225","NChap2_final_00027345","A4"
"8797",43846,"A4",32889,2539,"NChap1_final_00032889","hap1","A4",35705782,35706598,"NChap1_final_00032889","R_salicifolius_00000234","NChap2_final_00027341","A4"
"8798",43847,"A4",32890,2543,"NChap1_final_00032890","hap1","A4",35713918,35715414,"NChap1_final_00032890","R_salicifolius_00000235","NChap2_final_00027340","A4"
"8799",43848,"A4",32891,2544,"NChap1_final_00032891","hap1","A4",35720079,35722595,"NChap1_final_00032891","R_salicifolius_00000238","NChap2_final_00027339","A4"
"8800",43849,"A4",32892,2540,"NChap1_final_00032892","hap1","A4",35723166,35725071,"NChap1_final_00032892","R_salicifolius_00000239","NChap2_final_00027338","A4"
"8801",43850,"A4",32893,2545,"NChap1_final_00032893","hap1","A4",35735508,35738638,"NChap1_final_00032893","R_salicifolius_00000240","NChap2_final_00027337","A4"
"8802",43851,"A4",32894,2541,"NChap1_final_00032894","hap1","A4",35765882,35766877,"NChap1_final_00032894","R_salicifolius_00000241","NChap2_final_00027336","A4"
"8803",43852,"A4",32895,2542,"NChap1_final_00032895","hap1","A4",35782859,35784026,"NChap1_final_00032895","R_salicifolius_00000242","NChap2_final_00027335","A4"
"8804",43854,"A4",32897,2548,"NChap1_final_00032897","hap1","A4",35787828,35790568,"NChap1_final_00032897","R_salicifolius_00000245","NChap2_final_00027334","A4"
"8805",43857,"A4",32899,2550,"NChap1_final_00032899","hap1","A4",35800472,35804694,"NChap1_final_00032899","R_salicifolius_00000246","NChap2_final_00027332","A4"
"8806",43861,"A4",32902,2531,"NChap1_final_00032902","hap1","A4",35878121,35880181,"NChap1_final_00032902","R_salicifolius_00000248","NChap2_final_00027331","A4"
"8807",43863,"A4",32904,2530,"NChap1_final_00032904","hap1","A4",35935460,35937725,"NChap1_final_00032904","R_salicifolius_00000249","NChap2_final_00027330","A4"
"8808",43866,"A4",32907,2566,"NChap1_final_00032907","hap1","A4",35993518,35996459,"NChap1_final_00032907","R_salicifolius_00000250","NChap2_final_00027327","A4"
"8809",43869,"A4",32909,2564,"NChap1_final_00032909","hap1","A4",36049697,36052143,"NChap1_final_00032909","R_salicifolius_00000252","NChap2_final_00027325","A4"
"8810",43872,"A4",32912,2568,"NChap1_final_00032912","hap1","A4",36055473,36058586,"NChap1_final_00032912","R_salicifolius_00000254","NChap2_final_00027324","A4"
"8811",43874,"A4",32913,2565,"NChap1_final_00032913","hap1","A4",36059794,36062001,"NChap1_final_00032913","R_salicifolius_00000256","NChap2_final_00027323","A4"
"8812",43878,"A4",32916,2533,"NChap1_final_00032916","hap1","A4",36160836,36162274,"NChap1_final_00032916","R_salicifolius_00000259","NChap2_final_00027320","A4"
"8813",43879,"A4",32918,2552,"NChap1_final_00032918","hap1","A4",36237382,36238998,"NChap1_final_00032918","R_salicifolius_00000260","NChap2_final_00027318","A4"
"8814",43884,"A4",32924,2553,"NChap1_final_00032924","hap1","A4",36340076,36343736,"NChap1_final_00032924","R_salicifolius_00000261","NChap2_final_00027316","A4"
"8815",43889,"A4",32927,2546,"NChap1_final_00032927","hap1","A4",36529876,36533879,"NChap1_final_00032927","R_salicifolius_00000263","NChap2_final_00027313","A4"
"8816",43890,"A4",32928,2547,"NChap1_final_00032928","hap1","A4",36534336,36537961,"NChap1_final_00032928","R_salicifolius_00000264","NChap2_final_00027312","A4"
"8817",43895,"A4",32931,2561,"NChap1_final_00032931","hap1","A4",36641072,36644191,"NChap1_final_00032931","R_salicifolius_00000266","NChap2_final_00027308","A4"
"8818",43897,"A4",32933,2558,"NChap1_final_00032933","hap1","A4",36711716,36727997,"NChap1_final_00032933","R_salicifolius_00000267","NChap2_final_00027307","A4"
"8819",43899,"A4",32934,2559,"NChap1_final_00032934","hap1","A4",36759539,36764027,"NChap1_final_00032934","R_salicifolius_00000268","NChap2_final_00027305","A4"
"8820",43903,"A4",32937,2572,"NChap1_final_00032937","hap1","A4",36812863,36815277,"NChap1_final_00032937","R_salicifolius_00000270","NChap2_final_00027302","A4"
"8821",43904,"A4",32938,2575,"NChap1_final_00032938","hap1","A4",36834294,36836242,"NChap1_final_00032938","R_salicifolius_00000271","NChap2_final_00027301","A4"
"8822",43908,"A4",32941,2577,"NChap1_final_00032941","hap1","A4",36864583,36866121,"NChap1_final_00032941","R_salicifolius_00000272","NChap2_final_00027298","A4"
"8823",43911,"A4",32943,2578,"NChap1_final_00032943","hap1","A4",36869795,36879581,"NChap1_final_00032943","R_salicifolius_00000274","NChap2_final_00027296","A4"
"8824",43918,"A4",32949,2582,"NChap1_final_00032951","hap1","A4",36919716,36922354,"NChap1_final_00032951","R_salicifolius_00000276","NChap2_final_00027293","A4"
"8825",43920,"A4",32952,2583,"NChap1_final_00032952","hap1","A4",36924537,36930780,"NChap1_final_00032952","R_salicifolius_00000277","NChap2_final_00027292","A4"
"8826",43921,"A4",32953,2584,"NChap1_final_00032953","hap1","A4",36945878,36947426,"NChap1_final_00032953","R_salicifolius_00000278","NChap2_final_00027291","A4"
"8827",43932,"A4",32963,2601,"NChap1_final_00032963","hap1","A4",37200640,37203304,"NChap1_final_00032963","R_salicifolius_00000760","NChap2_final_00027283","A4"
"8828",43934,"A4",32964,2598,"NChap1_final_00032964","hap1","A4",37227041,37231557,"NChap1_final_00032964","R_salicifolius_00000761","NChap2_final_00027281","A4"
"8829",43935,"A4",32965,2599,"NChap1_final_00032965","hap1","A4",37242084,37245408,"NChap1_final_00032965","R_salicifolius_00000762","NChap2_final_00027280","A4"
"8830",43940,"A4",32969,2591,"NChap1_final_00032969","hap1","A4",37307782,37309112,"NChap1_final_00032969","R_salicifolius_00000763","NChap2_final_00027276","A4"
"8831",43946,"A4",32972,2595,"NChap1_final_00032972","hap1","A4",37369842,37379424,"NChap1_final_00032972","R_salicifolius_00000767","NChap2_final_00027272","A4"
"8832",43947,"A4",32973,2570,"NChap1_final_00032973","hap1","A4",37450046,37453678,"NChap1_final_00032973","R_salicifolius_00000768","NChap2_final_00027271","A4"
"8833",43955,"A4",32979,2580,"NChap1_final_00032979","hap1","A4",37634579,37638173,"NChap1_final_00032979","R_salicifolius_00000770","NChap2_final_00027267","A4"
"8834",43956,"A4",32980,2581,"NChap1_final_00032980","hap1","A4",37676377,37679798,"NChap1_final_00032980","R_salicifolius_00000771","NChap2_final_00027266","A4"
"8835",43963,"A4",32987,2586,"NChap1_final_00032987","hap1","A4",37831169,37833641,"NChap1_final_00032987","R_salicifolius_00000774","NChap2_final_00027261","A4"
"8836",43970,"A4",32993,2596,"NChap1_final_00032993","hap1","A4",37916059,37919517,"NChap1_final_00032993","R_salicifolius_00000776","NChap2_final_00027255","A4"
"8837",43972,"A4",32994,2608,"NChap1_final_00032994","hap1","A4",37975090,37977107,"NChap1_final_00032994","R_salicifolius_00000777","NChap2_final_00027252","A4"
"8838",43977,"A4",32998,2619,"NChap1_final_00032998","hap1","A4",38122577,38126049,"NChap1_final_00032998","R_salicifolius_00000779","NChap2_final_00027251","A4"
"8839",43979,"A4",33001,2620,"NChap1_final_00033001","hap1","A4",38168701,38173251,"NChap1_final_00033001","R_salicifolius_00000780","NChap2_final_00027249","A4"
"8840",43980,"A4",33002,2621,"NChap1_final_00033002","hap1","A4",38175188,38182987,"NChap1_final_00033002","R_salicifolius_00000781","NChap2_final_00027248","A4"
"8841",43985,"A4",33006,2609,"NChap1_final_00033006","hap1","A4",38207302,38208607,"NChap1_final_00033006","R_salicifolius_00000783","NChap2_final_00027247","A4"
"8842",43989,"A4",33010,2610,"NChap1_final_00033010","hap1","A4",38254676,38257235,"NChap1_final_00033010","R_salicifolius_00000784","NChap2_final_00027245","A4"
"8843",43993,"A4",33013,2603,"NChap1_final_00033013","hap1","A4",38355450,38358073,"NChap1_final_00033013","R_salicifolius_00000785","NChap2_final_00027242","A4"
"8844",43994,"A4",33014,2616,"NChap1_final_00033014","hap1","A4",38400024,38402264,"NChap1_final_00033014","R_salicifolius_00000787","NChap2_final_00027241","A4"
"8845",43997,"A4",33015,2614,"NChap1_final_00033015","hap1","A4",38420842,38425956,"NChap1_final_00033015","R_salicifolius_00000790","NChap2_final_00027240","A4"
"8846",43999,"A4",33016,2615,"NChap1_final_00033016","hap1","A4",38448725,38454225,"NChap1_final_00033016","R_salicifolius_00000791","NChap2_final_00027238","A4"
"8847",44006,"A4",33019,2636,"NChap1_final_00033019","hap1","A4",38496260,38498489,"NChap1_final_00033019","R_salicifolius_00000793","NChap2_final_00027232","A4"
"8848",44007,"A4",33021,2637,"NChap1_final_00033021","hap1","A4",38509265,38511168,"NChap1_final_00033021","R_salicifolius_00000794","NChap2_final_00027231","A4"
"8849",44008,"A4",33022,2638,"NChap1_final_00033022","hap1","A4",38532567,38534130,"NChap1_final_00033022","R_salicifolius_00000795","NChap2_final_00027230","A4"
"8850",44009,"A4",33023,2633,"NChap1_final_00033023","hap1","A4",38534370,38536089,"NChap1_final_00033023","R_salicifolius_00000796","NChap2_final_00027229","A4"
"8851",44010,"A4",33024,2639,"NChap1_final_00033024","hap1","A4",38536393,38539489,"NChap1_final_00033024","R_salicifolius_00000797","NChap2_final_00027228","A4"
"8852",44011,"A4",33025,2634,"NChap1_final_00033025","hap1","A4",38563520,38575060,"NChap1_final_00033025","R_salicifolius_00000798","NChap2_final_00027227","A4"
"8853",44012,"A4",33026,2626,"NChap1_final_00033026","hap1","A4",38601033,38603916,"NChap1_final_00033026","R_salicifolius_00000799","NChap2_final_00027226","A4"
"8854",44013,"A4",33027,2623,"NChap1_final_00033027","hap1","A4",38607787,38613064,"NChap1_final_00033027","R_salicifolius_00000800","NChap2_final_00027225","A4"
"8855",44014,"A4",33028,2627,"NChap1_final_00033028","hap1","A4",38613149,38617181,"NChap1_final_00033028","R_salicifolius_00000801","NChap2_final_00027224","A4"
"8856",44016,"A4",33030,2624,"NChap1_final_00033030","hap1","A4",38643799,38647205,"NChap1_final_00033030","R_salicifolius_00000802","NChap2_final_00027223","A4"
"8857",44017,"A4",33031,2628,"NChap1_final_00033031","hap1","A4",38653953,38659082,"NChap1_final_00033031","R_salicifolius_00000803","NChap2_final_00027222","A4"
"8858",44018,"A4",33032,2629,"NChap1_final_00033032","hap1","A4",38682592,38684320,"NChap1_final_00033032","R_salicifolius_00000804","NChap2_final_00027221","A4"
"8859",44022,"A4",33035,2618,"NChap1_final_00033035","hap1","A4",38745930,38746651,"NChap1_final_00033035","R_salicifolius_00000807","NChap2_final_00027218","A4"
"8860",44027,"A4",33039,2613,"NChap1_final_00033039","hap1","A4",38963049,38964241,"NChap1_final_00033039","R_salicifolius_00000809","NChap2_final_00027215","A4"
"8861",44028,"A4",33040,2612,"NChap1_final_00033040","hap1","A4",39042813,39045061,"NChap1_final_00033040","R_salicifolius_00000810","NChap2_final_00027214","A4"
"8862",44032,"A4",33043,2631,"NChap1_final_00033043","hap1","A4",39171431,39174280,"NChap1_final_00033043","R_salicifolius_00000812","NChap2_final_00027211","A4"
"8863",44037,"A4",33045,2649,"NChap1_final_00033045","hap1","A4",39283040,39285937,"NChap1_final_00033045","R_salicifolius_00000820","NChap2_final_00027209","A4"
"8864",44039,"A4",33046,2640,"NChap1_final_00033046","hap1","A4",39286371,39288190,"NChap1_final_00033046","R_salicifolius_00000819","NChap2_final_00027208","A4"
"8865",44040,"A4",33047,2641,"NChap1_final_00033047","hap1","A4",39288483,39291531,"NChap1_final_00033047","R_salicifolius_00000818","NChap2_final_00027207","A4"
"8866",44049,"A4",33054,2645,"NChap1_final_00033054","hap1","A4",39679036,39683973,"NChap1_final_00033054","R_salicifolius_00000822","NChap2_final_00027202","A4"
"8867",44051,"A4",33055,2646,"NChap1_final_00033055","hap1","A4",39728409,39733308,"NChap1_final_00033055","R_salicifolius_00000824","NChap2_final_00027199","A4"
"8868",44052,"A4",33056,2647,"NChap1_final_00033056","hap1","A4",39762568,39765503,"NChap1_final_00033056","R_salicifolius_00000825","NChap2_final_00027198","A4"
"8869",44058,"A4",33059,2644,"NChap1_final_00033059","hap1","A4",39857479,39859717,"NChap1_final_00033059","R_salicifolius_00000834","NChap2_final_00027194","A4"
"8870",44068,"A4",33068,2657,"NChap1_final_00033068","hap1","A4",40094447,40097709,"NChap1_final_00033068","R_salicifolius_00000837","NChap2_final_00027191","A4"
"8871",44071,"A4",33071,2661,"NChap1_final_00033071","hap1","A4",40101749,40103834,"NChap1_final_00033071","R_salicifolius_00000838","NChap2_final_00027189","A4"
"8872",44076,"A4",33073,2659,"NChap1_final_00033073","hap1","A4",40164510,40165104,"NChap1_final_00033073","R_salicifolius_00000842","NChap2_final_00027186","A4"
"8873",44085,"A4",33078,2653,"NChap1_final_00033078","hap1","A4",40467268,40469235,"NChap1_final_00033078","R_salicifolius_00000845","NChap2_final_00027183","A4"
"8874",44086,"A4",33079,2654,"NChap1_final_00033079","hap1","A4",40475796,40479266,"NChap1_final_00033079","R_salicifolius_00000846","NChap2_final_00027182","A4"
"8875",44087,"A4",33081,2651,"NChap1_final_00033081","hap1","A4",40587273,40589281,"NChap1_final_00033081","R_salicifolius_00000847","NChap2_final_00027181","A4"
"8876",44100,"A4",33091,2655,"NChap1_final_00033091","hap1","A4",40948188,40950335,"NChap1_final_00033091","R_salicifolius_00000850","NChap2_final_00027176","A4"
"8877",44101,"A4",33092,2656,"NChap1_final_00033092","hap1","A4",40950590,40952063,"NChap1_final_00033092","R_salicifolius_00000851","NChap2_final_00027175","A4"
"8878",44103,"A4",33094,2665,"NChap1_final_00033094","hap1","A4",40987160,40990870,"NChap1_final_00033094","R_salicifolius_00000853","NChap2_final_00027174","A4"
"8879",44108,"A4",33098,2668,"NChap1_final_00033098","hap1","A4",41171254,41173770,"NChap1_final_00033098","R_salicifolius_00000856","NChap2_final_00027171","A4"
"8880",44112,"A4",33100,2670,"NChap1_final_00033100","hap1","A4",41229623,41231813,"NChap1_final_00033100","R_salicifolius_00000858","NChap2_final_00027168","A4"
"8881",44113,"A4",33101,2672,"NChap1_final_00033101","hap1","A4",41232707,41234967,"NChap1_final_00033101","R_salicifolius_00000859","NChap2_final_00027167","A4"
"8882",44118,"A4",33104,2662,"NChap1_final_00033104","hap1","A4",41300740,41318062,"NChap1_final_00033104","R_salicifolius_00000861","NChap2_final_00027164","A4"
"8883",44121,"A4",33108,2678,"NChap1_final_00033108","hap1","A4",41394524,41396495,"NChap1_final_00033108","R_salicifolius_00000862","NChap2_final_00027162","A4"
"8884",44122,"A4",33109,2677,"NChap1_final_00033109","hap1","A4",41416130,41418055,"NChap1_final_00033109","R_salicifolius_00000863","NChap2_final_00027161","A4"
"8885",44124,"A4",33110,2675,"NChap1_final_00033110","hap1","A4",41466451,41469228,"NChap1_final_00033110","R_salicifolius_00000864","NChap2_final_00027159","A4"
"8886",44130,"A4",33114,2689,"NChap1_final_00033114","hap1","A4",41499233,41502587,"NChap1_final_00033114","R_salicifolius_00000866","NChap2_final_00027155","A4"
"8887",44134,"A4",33117,2690,"NChap1_final_00033117","hap1","A4",41518838,41525529,"NChap1_final_00033117","R_salicifolius_00000869","NChap2_final_00027154","A4"
"8888",44141,"A4",33121,2669,"NChap1_final_00033121","hap1","A4",41632236,41636316,"NChap1_final_00033121","R_salicifolius_00000872","NChap2_final_00027151","A4"
"8889",44147,"A4",33126,2682,"NChap1_final_00033126","hap1","A4",41918791,41924085,"NChap1_final_00033126","R_salicifolius_00000878","NChap2_final_00027149","A4"
"8890",44148,"A4",33127,2680,"NChap1_final_00033127","hap1","A4",42023679,42028055,"NChap1_final_00033127","R_salicifolius_00000879","NChap2_final_00027148","A4"
"8891",44151,"A4",33129,2683,"NChap1_final_00033129","hap1","A4",42095753,42100652,"NChap1_final_00033129","R_salicifolius_00000882","NChap2_final_00027147","A4"
"8892",44159,"A4",33134,2701,"NChap1_final_00033134","hap1","A4",42186734,42194948,"NChap1_final_00033134","R_salicifolius_00000887","NChap2_final_00027143","A4"
"8893",44161,"A4",33136,2700,"NChap1_final_00033136","hap1","A4",42196201,42198344,"NChap1_final_00033136","R_salicifolius_00000889","NChap2_final_00027142","A4"
"8894",44166,"A4",33140,2684,"NChap1_final_00033140","hap1","A4",42446190,42447583,"NChap1_final_00033140","R_salicifolius_00000891","NChap2_final_00027141","A4"
"8895",44168,"A4",33142,2687,"NChap1_final_00033142","hap1","A4",42483417,42484585,"NChap1_final_00033142","R_salicifolius_00000893","NChap2_final_00027139","A4"
"8896",44174,"A4",33145,2688,"NChap1_final_00033145","hap1","A4",42552131,42553451,"NChap1_final_00033145","R_salicifolius_00000898","NChap2_final_00027137","A4"
"8897",44177,"A4",33148,2685,"NChap1_final_00033148","hap1","A4",42689730,42692875,"NChap1_final_00033148","R_salicifolius_00000899","NChap2_final_00027135","A4"
"8898",44180,"A4",33150,2703,"NChap1_final_00033150","hap1","A4",42810894,42813858,"NChap1_final_00033150","R_salicifolius_00000900","NChap2_final_00027133","A4"
"8899",44192,"A4",33161,2707,"NChap1_final_00033161","hap1","A4",43288699,43292370,"NChap1_final_00033161","R_salicifolius_00000901","NChap2_final_00027124","A4"
"8900",44196,"A4",33163,2713,"NChap1_final_00033163","hap1","A4",43434821,43435768,"NChap1_final_00033163","R_salicifolius_00000903","NChap2_final_00027121","A4"
"8901",44197,"A4",33164,2714,"NChap1_final_00033164","hap1","A4",43443533,43449358,"NChap1_final_00033164","R_salicifolius_00000904","NChap2_final_00027120","A4"
"8902",44203,"A4",33168,2710,"NChap1_final_00033168","hap1","A4",43979618,43985372,"NChap1_final_00033168","R_salicifolius_00000907","NChap2_final_00027117","A4"
"8903",44204,"A4",33169,2708,"NChap1_final_00033169","hap1","A4",44010848,44012273,"NChap1_final_00033169","R_salicifolius_00000908","NChap2_final_00027116","A4"
"8904",44207,"A4",33174,2711,"NChap1_final_00033174","hap1","A4",44155176,44158388,"NChap1_final_00033174","R_salicifolius_00000909","NChap2_final_00027114","A4"
"8905",44208,"A4",33176,2716,"NChap1_final_00033176","hap1","A4",44318950,44322942,"NChap1_final_00033176","R_salicifolius_00000910","NChap2_final_00027113","A4"
"8906",44213,"A4",33179,2723,"NChap1_final_00033179","hap1","A4",44443381,44445211,"NChap1_final_00033179","R_salicifolius_00000913","NChap2_final_00027110","A4"
"8907",44226,"A4",33192,2719,"NChap1_final_00033192","hap1","A4",44703269,44725545,"NChap1_final_00033192","R_salicifolius_00000917","NChap2_final_00027105","A4"
"8908",44230,"A4",33196,2720,"NChap1_final_00033196","hap1","A4",44760852,44762313,"NChap1_final_00033196","R_salicifolius_00000918","NChap2_final_00027102","A4"
"8909",44234,"A4",33200,2743,"NChap1_final_00033200","hap1","A4",44912116,44913810,"NChap1_final_00033200","R_salicifolius_00000920","NChap2_final_00027100","A4"
"8910",44235,"A4",33201,2746,"NChap1_final_00033201","hap1","A4",44924756,44925791,"NChap1_final_00033201","R_salicifolius_00000921","NChap2_final_00027099","A4"
"8911",44236,"A4",33202,2744,"NChap1_final_00033202","hap1","A4",44926125,44931264,"NChap1_final_00033202","R_salicifolius_00000922","NChap2_final_00027098","A4"
"8912",44238,"A4",33203,2745,"NChap1_final_00033203","hap1","A4",44946538,44949257,"NChap1_final_00033203","R_salicifolius_00000924","NChap2_final_00027096","A4"
"8913",44241,"A4",33206,2727,"NChap1_final_00033206","hap1","A4",45080053,45081261,"NChap1_final_00033206","R_salicifolius_00000926","NChap2_final_00027092","A4"
"8914",44245,"A4",33211,2736,"NChap1_final_00033211","hap1","A4",45322442,45323693,"NChap1_final_00033211","R_salicifolius_00000927","NChap2_final_00027089","A4"
"8915",44249,"A4",33213,2738,"NChap1_final_00033213","hap1","A4",45326857,45332202,"NChap1_final_00033213","R_salicifolius_00000930","NChap2_final_00027087","A4"
"8916",44250,"A4",33214,2739,"NChap1_final_00033214","hap1","A4",45329526,45332820,"NChap1_final_00033214","R_salicifolius_00000931","NChap2_final_00027086","A4"
"8917",44251,"A4",33215,2740,"NChap1_final_00033215","hap1","A4",45385778,45386971,"NChap1_final_00033215","R_salicifolius_00000932","NChap2_final_00027085","A4"
"8918",44255,"A4",33220,2731,"NChap1_final_00033220","hap1","A4",45532575,45540283,"NChap1_final_00033220","R_salicifolius_00000933","NChap2_final_00027082","A4"
"8919",44257,"A4",33221,2732,"NChap1_final_00033221","hap1","A4",45572501,45575898,"NChap1_final_00033221","R_salicifolius_00000934","NChap2_final_00027080","A4"
"8920",44269,"A4",33233,2750,"NChap1_final_00033233","hap1","A4",45867884,45873096,"NChap1_final_00033233","R_salicifolius_00000936","NChap2_final_00027073","A4"
"8921",44271,"A4",33235,2742,"NChap1_final_00033235","hap1","A4",45900423,45903424,"NChap1_final_00033235","R_salicifolius_00000938","NChap2_final_00027070","A4"
"8922",44273,"A4",33236,2756,"NChap1_final_00033236","hap1","A4",45986186,45990089,"NChap1_final_00033236","R_salicifolius_00000939","NChap2_final_00027068","A4"
"8923",44275,"A4",33238,2759,"NChap1_final_00033238","hap1","A4",45995057,45997461,"NChap1_final_00033238","R_salicifolius_00000941","NChap2_final_00027066","A4"
"8924",44277,"A4",33239,2760,"NChap1_final_00033239","hap1","A4",46007737,46010069,"NChap1_final_00033239","R_salicifolius_00000943","NChap2_final_00027063","A4"
"8925",44284,"A4",33246,2768,"NChap1_final_00033246","hap1","A4",46290291,46293421,"NChap1_final_00033246","R_salicifolius_00000946","NChap2_final_00027059","A4"
"8926",44287,"A4",33249,2769,"NChap1_final_00033249","hap1","A4",46310425,46314056,"NChap1_final_00033249","R_salicifolius_00000947","NChap2_final_00027057","A4"
"8927",44291,"A4",33253,2771,"NChap1_final_00033253","hap1","A4",46377117,46379637,"NChap1_final_00033253","R_salicifolius_00000948","NChap2_final_00027054","A4"
"8928",44292,"A4",33254,2767,"NChap1_final_00033254","hap1","A4",46379492,46382584,"NChap1_final_00033254","R_salicifolius_00000949","NChap2_final_00027053","A4"
"8929",44293,"A4",33255,2772,"NChap1_final_00033255","hap1","A4",46382973,46385087,"NChap1_final_00033255","R_salicifolius_00000950","NChap2_final_00027052","A4"
"8930",44297,"A4",33258,2773,"NChap1_final_00033258","hap1","A4",46608777,46611207,"NChap1_final_00033258","R_salicifolius_00000951","NChap2_final_00027049","A4"
"8931",44299,"A4",33260,2776,"NChap1_final_00033260","hap1","A4",46617845,46619886,"NChap1_final_00033260","R_salicifolius_00000953","NChap2_final_00027047","A4"
"8932",44304,"A4",33264,2762,"NChap1_final_00033264","hap1","A4",46845831,46847836,"NChap1_final_00033264","R_salicifolius_00000954","NChap2_final_00027042","A4"
"8933",44311,"A4",33268,2780,"NChap1_final_00033268","hap1","A4",47234438,47236031,"NChap1_final_00033268","R_salicifolius_00000955","NChap2_final_00027037","A4"
"8934",44312,"A4",33269,2778,"NChap1_final_00033269","hap1","A4",47239194,47241042,"NChap1_final_00033269","R_salicifolius_00000956","NChap2_final_00027036","A4"
"8935",44313,"A4",33270,2779,"NChap1_final_00033270","hap1","A4",47262272,47265003,"NChap1_final_00033270","R_salicifolius_00000957","NChap2_final_00027035","A4"
"8936",44316,"A4",33272,2763,"NChap1_final_00033272","hap1","A4",47489393,47491051,"NChap1_final_00033272","R_salicifolius_00000960","NChap2_final_00027034","A4"
"8937",44320,"A4",33274,2788,"NChap1_final_00033274","hap1","A4",47542040,47547920,"NChap1_final_00033274","R_salicifolius_00000962","NChap2_final_00027032","A4"
"8938",44328,"A4",33286,2783,"NChap1_final_00033286","hap1","A4",47940840,47943136,"NChap1_final_00033286","R_salicifolius_00000963","NChap2_final_00027022","A4"
"8939",44334,"A4",33291,2810,"NChap1_final_00033291","hap1","A4",48026495,48029776,"NChap1_final_00033291","R_salicifolius_00000966","NChap2_final_00027018","A4"
"8940",44335,"A4",33292,2815,"NChap1_final_00033292","hap1","A4",48031593,48033927,"NChap1_final_00033292","R_salicifolius_00000967","NChap2_final_00027017","A4"
"8941",44336,"A4",33293,2816,"NChap1_final_00033293","hap1","A4",48064850,48067738,"NChap1_final_00033293","R_salicifolius_00000968","NChap2_final_00027016","A4"
"8942",44339,"A4",33295,2817,"NChap1_final_00033295","hap1","A4",48072669,48074341,"NChap1_final_00033295","R_salicifolius_00000971","NChap2_final_00027014","A4"
"8943",44342,"A4",33297,2782,"NChap1_final_00033297","hap1","A4",48096407,48099630,"NChap1_final_00033297","R_salicifolius_00000973","NChap2_final_00027012","A4"
"8944",44351,"A4",33311,2802,"NChap1_final_00033311","hap1","A4",48448470,48452049,"NChap1_final_00033311","R_salicifolius_00000976","NChap2_final_00027005","A4"
"8945",44353,"A4",33313,2791,"NChap1_final_00033313","hap1","A4",48499601,48502699,"NChap1_final_00033313","R_salicifolius_00000978","NChap2_final_00027004","A4"
"8946",44357,"A4",33315,2792,"NChap1_final_00033315","hap1","A4",48652095,48655132,"NChap1_final_00033315","R_salicifolius_00000980","NChap2_final_00027002","A4"
"8947",44364,"A4",33322,2794,"NChap1_final_00033322","hap1","A4",48842368,48844231,"NChap1_final_00033322","R_salicifolius_00000982","NChap2_final_00027000","A4"
"8948",44372,"A4",33331,2798,"NChap1_final_00033331","hap1","A4",49036602,49040047,"NChap1_final_00033331","R_salicifolius_00000987","NChap2_final_00026997","A4"
"8949",44381,"A4",33343,2818,"NChap1_final_00033343","hap1","A4",49381625,49385541,"NChap1_final_00033343","R_salicifolius_00000333","NChap2_final_00026990","A4"
"8950",44385,"A4",33344,2805,"NChap1_final_00033344","hap1","A4",49455494,49458042,"NChap1_final_00033344","R_salicifolius_00000339","NChap2_final_00026988","A4"
"8951",44386,"A4",33346,2807,"NChap1_final_00033346","hap1","A4",49474954,49476921,"NChap1_final_00033346","R_salicifolius_00000340","NChap2_final_00026986","A4"
"8952",44387,"A4",33347,2808,"NChap1_final_00033347","hap1","A4",49477624,49480619,"NChap1_final_00033347","R_salicifolius_00000341","NChap2_final_00026985","A4"
"8953",44388,"A4",33348,2824,"NChap1_final_00033348","hap1","A4",49482719,49484284,"NChap1_final_00033348","R_salicifolius_00000342","NChap2_final_00026984","A4"
"8954",44391,"A4",33350,2827,"NChap1_final_00033350","hap1","A4",49522008,49525202,"NChap1_final_00033350","R_salicifolius_00000344","NChap2_final_00026982","A4"
"8955",44405,"A4",33364,2834,"NChap1_final_00033364","hap1","A4",49747930,49752705,"NChap1_final_00033364","R_salicifolius_00000347","NChap2_final_00026978","A4"
"8956",44406,"A4",33365,2837,"NChap1_final_00033365","hap1","A4",49752863,49761450,"NChap1_final_00033365","R_salicifolius_00000348","NChap2_final_00026977","A4"
"8957",44407,"A4",33366,2838,"NChap1_final_00033366","hap1","A4",49765356,49768948,"NChap1_final_00033366","R_salicifolius_00000349","NChap2_final_00026976","A4"
"8958",44410,"A4",33369,2839,"NChap1_final_00033369","hap1","A4",49795498,49797992,"NChap1_final_00033369","R_salicifolius_00000350","NChap2_final_00026974","A4"
"8959",44413,"A4",33372,2840,"NChap1_final_00033372","hap1","A4",49805603,49808001,"NChap1_final_00033372","R_salicifolius_00000351","NChap2_final_00026972","A4"
"8960",44414,"A4",33373,2841,"NChap1_final_00033373","hap1","A4",49808758,49813398,"NChap1_final_00033373","R_salicifolius_00000352","NChap2_final_00026971","A4"
"8961",44415,"A4",33374,2842,"NChap1_final_00033374","hap1","A4",49814440,49817494,"NChap1_final_00033374","R_salicifolius_00000353","NChap2_final_00026970","A4"
